,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
10,0,0,0,0,0,0,0,2475451,0,0,7749483,0,3983,0,178,87,18204,0,361920,0,10094,572769,223793,219279,135635,381,27439,43250,55,69,3,757159,791200,74857,0,799429,1975148,1025300,2267,48291,317019,1726349,849203,0,12709,359143,523559,2302,253844,77453,1001415,1132228,528175,918359,990641,207221,1889191,991602,709506,990654,1033876,2905248,207230,1003386,2968518,4268037,1055717,270,516745,380944,508821,1527517,992263,1833794,4520391,80773,3152143,26554,3571200,3079066,1665466,2913461,3393111,317850,4850085,4437194,2043496,1951658,859596,4443254,5123719,5131642,3027479,2282579,3777607,3649878,3872850,2737559,214179,6217349,1261738,1484084,732407,3774485,2277013,3409716,2570058,3354492,3018443,6586543,5891422,5064361,1772661,1731291,2414465,2896760,6914874,5930257,233893,3979094,5624800,5511421,806872,2515857,2695960,3331198,3379396,5867598,5387762,1374229,2794309,4429977,4710627,2588543,2692257,3599918,6181611,5294078,1166448,1653139,2016028,6431967,3379396,3399366,2565752,3809011,6056921,5825578,3890453,4209472,5848898,3896005,6911799,6623876,5812776,7640996,4871978,7679043,6219023,6179409,7735272,6629442,6549378,7562161,7749483,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,1042,0,0,3983,0,192286,0,60,71,728,0,12359,0,40,7679,6716,189186,3419,139,609,983,49,407,2,8848,9045,1961,0,16835,49105,28630,323,583,3895,29771,8315,0,497,7625,17264,374,35694,2203,11937,22248,4204,6656,11846,8902,84088,11895,18391,11842,12097,43789,9488,19751,88346,27786,12647,34,11301,11149,192286,122433,12408,31733,151727,2631,78298,3124,78679,97291,33646,35112,88229,3640,76890,95653,42565,38733,43064,69197,68323,135331,121010,192286,108012,93005,104939,132662,7606,157795,43973,192286,19711,55886,47920,76890,53163,88861,93486,169649,157493,48727,69257,25375,41813,95587,171751,142250,12389,126356,166921,192286,16683,192286,80203,128148,107811,129999,142107,50582,24521,143504,99170,53340,65502,77073,175981,144157,11764,63077,61231,173469,107811,101581,119070,127224,144589,192286,112120,102716,107112,63558,173647,169135,125160,190082,171278,187929,184725,158556,192286,175771,181245,192286,191455,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,4,0,0,4,1,4,4,0,0,1,0,0,4,0,4,0,0,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,1,0,0,4,0,2,0,4,0,0,1,1,0,4,0,2,1,0,1,2,0,0,0,0,0,4,0,1,0,1,1,4,2,3,1,0,1,4,0,1,0,1,0,0,0,0,0,2,2,4,0,0,1,0,3,1,3,1,1,1,4,3,1,1,1,4,1,0,0,0
14,0,0,0,0,0,0,0,77,0,0,178,0,60,0,10319,16,83,0,274,0,3,309,604,428,66,125,55,235,25,4,0,175,177,198,0,665,169,845,87,99,287,1739,55,0,51,433,749,112,328,248,376,1006,105,169,368,300,7321,369,712,367,378,1819,300,751,2579,4387,388,1,180,434,661,4369,375,2378,3071,336,1337,159,1849,1899,1290,1329,5438,249,3153,3152,1926,1495,6996,2405,1182,4738,2573,1811,2804,5891,4931,5003,566,3837,3875,1040,789,1636,4205,10319,2751,3157,7653,5370,4062,5544,6339,1521,4041,1737,5435,5563,456,6981,4423,3990,10319,2033,4059,7801,9452,5926,4761,877,443,5351,2415,2780,2067,7112,8313,6038,487,8956,2839,3319,9452,4179,5805,10319,5719,4195,5002,4359,3384,7837,8298,10107,6592,6811,10253,6127,10319,8048,7162,8973,9512,10319,9889,0,0,0
15,0,0,0,0,0,0,0,34,0,0,87,0,71,0,16,6404,54,0,1523,0,12,6404,279,333,90,300,21,87,119,57,1,236,243,241,0,269,158,424,38,46,131,454,69,0,136,262,213,77,331,754,367,474,238,230,364,230,4839,374,352,365,374,1958,227,426,748,2787,384,11,132,327,356,2608,394,1177,2131,881,791,248,762,875,658,695,1602,212,1872,1571,929,716,3028,1129,1317,944,1222,1044,1806,2420,2165,2025,1329,2085,2306,771,504,904,3221,1246,1144,2202,3199,1321,1585,3539,1116,832,2027,2315,1590,2865,578,3174,2793,2566,2290,1189,1328,2711,2783,3272,3870,770,720,4041,1057,1147,835,1684,6404,2885,1160,1988,1646,1742,2783,1502,2899,3382,3104,2717,2819,3716,1095,5217,4363,3534,3419,3021,5425,3221,4893,4225,3468,3645,5104,6010,6404,0,0,0
16,0,0,0,0,0,0,0,6084,0,0,18204,0,728,0,83,54,786621,0,24120,0,182,50246,25436,23513,16650,760,3207,9707,52,322,0,66518,68979,7083,0,74326,191361,102363,425,2263,29072,158755,85087,0,2453,25416,53395,459,20466,9591,86190,119810,28277,70735,86728,18137,140286,86818,66690,86728,88538,155579,18143,77217,291143,117917,90463,75,52717,29000,50744,137551,89876,135503,367746,14452,312318,13103,349569,296123,140925,339224,331707,20653,489675,450558,178195,181019,68034,354916,372279,508066,273061,226028,337084,351282,275250,304398,29457,656098,112284,134704,64758,321720,127842,348334,232911,255684,235081,657767,587651,242315,183379,141316,214874,301606,688692,503227,30794,361986,498109,552908,79341,245768,267506,250137,231038,458169,462498,118675,234903,345641,340449,233874,270875,319138,551792,527349,60053,90473,155373,644067,231038,323799,283008,268292,526869,581262,346151,357278,575786,273251,710551,665238,719870,761377,356808,773288,536817,601209,780344,682325,676736,752661,766127,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,64720,0,0,361920,0,12359,0,274,1523,24120,0,6835959,0,2141,523180,116218,229312,180679,7705,18168,35450,270,405,5,739585,793323,67407,0,1140489,1615822,1297623,1045,85902,236251,1329232,351120,0,12970,241418,572296,1139,293539,108515,1040611,1242757,267034,480547,1014150,208428,2154363,1015536,812699,1014140,1091946,2016683,208488,978031,3038428,1311229,1143942,689,369510,318837,543845,1490883,1020080,1261100,5720916,117742,2987628,39968,4485397,4221364,1788591,2029712,3548274,268651,5790109,5209644,1709042,2115504,879442,3091015,3939986,4802465,2517975,2365754,3673152,3755582,3557439,2475848,254102,6197456,2580888,1557665,663171,2683806,3355545,2902139,2060121,3116519,2389838,5862715,6489059,2436512,1961824,1129190,2275692,2587778,6125713,6658716,247843,5581959,6349010,6117987,549876,2662646,3164773,2066054,2652487,6449537,6416416,1396610,1651064,4000262,3566839,2077732,2847551,3540043,6634651,5791051,674096,1487198,1411965,6212972,2652487,3910394,2792980,3381211,6665472,6220370,3141822,3602811,4408788,3088252,6510122,5887223,4787070,6724708,3693260,6814513,5490594,5329586,6827334,6131051,5933590,6653326,6835959,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
