,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
10,0,0,0,0,0,0,0,3089682,0,0,9207762,0,14609,1863,9822,5976,35057,0,469190,0,23666,651016,309368,313722,207162,24580,39002,63460,11634,10824,5037,848483,892534,110439,0,1013043,2057601,1271821,12651,68431,379442,1965215,910730,0,117941,449810,700132,17481,329709,212927,1133139,1316807,687601,1068645,1123980,244568,2187517,1127505,832911,1123047,1175912,3432825,247362,1171499,3493514,4952638,1211647,18549,643547,459400,640294,1730931,1140188,2150617,5130094,257680,3594879,138235,4151287,3603333,2003888,3435859,3949831,647965,5585522,5116504,2419223,2331919,1143851,5171616,5984028,5765454,3477051,2659091,4384086,4256818,4565105,3261236,437338,7127586,1691432,1753425,919609,4443000,2842728,3848313,3013352,3876152,3485871,7314495,6801162,5890924,2132911,2042169,2815158,3393655,7694174,6864278,386893,4686828,6561202,6353037,1233586,2944537,3218538,3909436,4101985,6789997,6210220,1610259,3367662,5100316,5506451,3054268,3147724,4103409,7265532,6131721,1643650,2013935,2363099,7419751,4101985,4037170,3104513,4414707,7010781,6716562,4552331,5059922,6843157,4630683,8068144,7509599,6820271,8871353,5840785,8961779,7161209,7265030,9055559,7754192,7690823,8817916,9207762,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,7251,0,0,14609,0,526610,1402,10070,4143,6310,0,32104,0,6317,21151,40295,513388,21073,10684,3479,15247,8646,20082,954,22722,24281,14009,0,42946,82450,89437,13860,17229,14378,82274,21401,0,26821,19190,51790,20447,133181,32290,42801,54011,40202,42434,45030,21320,172576,45696,48265,44105,46823,149764,28122,53435,237047,123375,50932,3973,121909,32480,526610,298578,49356,124172,406809,46467,192750,46998,214878,233522,92900,95320,266399,44212,192176,201392,117743,110205,184242,176574,185857,310481,247302,526610,326108,277131,317278,317500,75301,339295,177868,526610,65947,162687,197503,209756,147431,205159,215556,380278,379187,208748,215412,96885,137402,201125,389444,323176,74085,333783,446324,526610,150394,526610,263227,337897,360734,293401,300509,161646,143931,347380,232266,151392,183638,239768,464469,302342,163102,237001,181677,423840,360734,275513,326591,365514,328583,526610,296873,340576,255031,228710,410555,412908,345864,504268,423779,494752,482569,417727,526610,451897,474879,526610,513632,0,0,0
13,0,0,0,0,0,0,0,1591,0,0,1863,0,1402,70820,1049,1325,1209,0,1947,0,905,1845,5739,5735,6420,1967,679,2367,3138,980,532,1824,5080,2755,0,24438,2938,4974,3013,5935,1090,3811,9087,0,3205,1202,16090,5184,8233,5160,7671,5235,13573,18897,8481,2532,8233,17266,19666,8288,11559,7891,3300,22205,19879,13828,70820,1234,12354,5182,6100,13293,11602,17536,16818,8212,15940,9684,24194,16430,46469,24878,28104,17558,21395,15470,6582,70820,18223,32603,29883,32156,19633,15376,29828,29566,23857,18420,12788,31581,19078,18476,4933,34314,22020,30828,9143,22679,21942,35872,39337,26612,16694,17067,20919,20790,37164,43677,13685,38371,33556,27813,28287,70820,32818,26148,28659,39504,42693,31809,37650,35903,22689,10028,14770,43483,43578,45472,27134,38152,24400,45321,28659,20592,34784,42976,43751,37173,38341,34257,38985,28084,54211,45496,53521,50339,42740,49213,53691,49267,53729,46999,49725,58660,58464,0,0,0
14,0,0,0,0,0,0,0,8378,0,0,9822,0,10070,1049,189522,2400,3568,0,8925,0,3517,8410,14325,26525,4787,7632,2017,9582,6425,1780,399,5637,6243,12550,0,15511,7914,19399,2649,3756,4909,27108,10806,0,8887,5516,11851,10356,15370,20844,10703,15374,13233,18551,10260,8962,55455,10807,11635,10015,11141,50064,10716,13033,51932,63316,13268,773,13809,16442,28555,83785,10937,58589,53029,28817,34861,9043,39511,41577,26729,26972,73755,21443,55588,42585,35758,31309,93967,50369,56537,62392,58268,44630,81568,83299,77645,70178,44452,60029,66381,47144,22268,48643,74324,189522,47637,66871,118964,74320,73207,96261,100463,71333,70428,66087,77217,103237,20824,85302,81068,76759,189522,58583,90357,177969,149368,96223,90245,36173,62831,114502,52361,50831,44183,122700,114992,98410,80765,158933,86131,76473,149368,89764,107728,189522,105104,84124,121555,114804,71334,151658,143395,177914,144541,113735,188847,109583,189522,159014,121819,142470,156397,189522,169364,0,0,0
15,0,0,0,0,0,0,0,3608,0,0,5976,0,4143,1325,2400,185190,3221,0,37491,0,1125,185190,13101,11146,2308,9735,1365,4566,5636,3781,542,6143,7217,14634,0,11898,5251,12022,2260,3646,4717,18103,6056,0,6554,5170,6529,4095,10775,35745,10854,14024,12806,16138,10762,4017,145707,11443,9596,10648,12131,54418,4258,12113,23104,87107,14176,1322,9971,8374,12260,88442,11724,44898,50138,41781,23582,8016,29674,28087,24089,26895,44917,11059,47229,38326,25933,27399,102311,51503,56152,39176,41640,31683,56717,60907,59205,49923,60484,53038,58400,28425,14890,45513,87995,40785,34185,82628,102471,48887,52109,112369,43894,42925,74217,80316,55077,97074,15154,98042,72495,64160,82503,42058,52516,97420,93134,109051,116965,23724,42651,123122,32940,36342,24653,64466,185190,83273,56736,87067,65181,55993,93134,51742,88114,119894,100862,71612,99255,120477,44541,154637,133443,105779,125893,89183,164235,87618,152085,139273,95092,108307,143449,174946,185190,0,0,0
16,0,0,0,0,0,0,0,12528,0,0,35057,0,6310,1209,3568,3221,1657639,0,44790,0,4225,90495,72691,61429,45654,12096,12143,21015,13458,4776,1869,130228,137906,33335,0,186637,245312,208586,6374,13055,56362,302625,119184,0,18677,59017,107460,13431,55865,62025,170580,200841,88908,144556,170893,35979,257466,174273,147203,171251,177809,305467,37077,162658,576349,308040,185928,13069,135431,60798,98577,253980,179279,299943,609211,79356,514680,56073,581197,517957,327489,695279,631202,178444,800030,723300,379194,401658,196611,620664,645894,859757,514499,411833,606865,682243,533713,591985,138429,1118521,323784,277677,158518,660621,353564,596305,473059,528438,562551,1060809,1015389,546949,429001,354792,479085,598202,1135371,980617,95640,676158,900524,929660,297559,463088,663340,591133,557982,820324,869398,250687,554051,696424,626264,488167,517693,595711,1042566,944125,353462,284409,363027,1127753,557982,752988,677268,612746,1019700,1010054,749968,838412,1079398,661157,1356595,1186143,1441141,1405641,911542,1427815,1094380,1264490,1479108,1401592,1396432,1496015,1568682,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,120118,0,0,469190,0,32104,1947,8925,37491,44790,0,8829484,0,17882,681504,210142,314680,271840,91362,31990,66373,15630,13014,2953,869240,935317,122197,0,1432673,1736101,1657769,14548,110461,314706,1608888,424388,0,126347,354020,741012,23359,374443,318534,1224314,1494798,422911,652916,1203644,252287,2680150,1207360,1003341,1201449,1290388,2737931,255257,1171257,3717023,1861843,1352944,29329,530242,394806,662001,1831854,1232323,1665389,6912161,380379,3573630,228036,5445943,5213947,2231368,2656737,4416759,582936,7052283,6211100,2219985,2619146,1279417,3995596,5000222,5709221,3141319,2840830,4489358,4737148,4421737,3191944,618426,7577246,3618308,1878286,938982,3572240,4613682,3447080,2646273,3920758,2981625,6875406,8025685,3229261,2513933,1521516,2905390,3306712,7201198,8338920,481683,6944783,7926682,7511007,1040677,3208612,4039504,2693365,3617903,8054203,8013551,1688256,2249360,4970845,4488730,2685456,3635580,4280780,8417568,7038713,1146729,1974186,1894342,7682715,3617903,5055306,3754074,4193178,8352303,7660338,4054288,4764016,5669259,4053594,8121549,7143136,6033722,8435000,4842614,8569220,6743618,6803110,8625724,7712150,7592191,8336578,8829484,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
